;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
752966;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;362.85;49030.0;675.9;2.0277
752967;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;393.14;49030.0;657.93;1.97379
752971;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;98060.0;741.52;2.22456
752972;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;98060.0;739.05;2.21715
752973;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.2;98060.0;731.08;2.19324
752974;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;362.83;98060.0;709.5;2.1285
752975;s10765-012-1373-z;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;392.04;98060.0;696.22;2.08866
753603;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;288.15;101.0;813.407;0.012
753604;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;101.0;809.621;0.012
753605;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.0;805.804;0.012
753606;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;303.15;101.0;801.964;0.012
753607;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;308.15;101.0;798.091;0.012
753608;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;101.0;794.181;0.012
753609;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;318.15;101.0;790.229;0.012
753610;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;323.15;101.0;786.228;0.012
753611;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;328.15;101.0;782.172;0.012
753612;s10765-013-1469-0;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;101.0;778.056;0.012
753998;s10765-013-1483-2;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.325;805.9;0.1
829866;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;1000.0;697.01;0.1
829867;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;5000.0;700.47;0.1
829868;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;10000.0;704.35;0.1
829869;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;15000.0;708.03;0.1
829870;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;20000.0;711.54;0.1
829871;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;25000.0;714.88;0.1
829872;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;30000.0;718.17;0.1
829873;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;35000.0;721.23;0.1
829874;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;40000.0;724.19;0.1
829875;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;278.15;45000.0;727.05;0.1
829877;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;1000.0;693.01;0.1
829878;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;5000.0;696.39;0.1
829879;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;10000.0;700.44;0.1
829880;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;15000.0;704.24;0.1
829881;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;20000.0;707.85;0.1
829882;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;25000.0;711.27;0.1
829883;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;30000.0;714.56;0.1
829884;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;35000.0;717.81;0.1
829885;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;40000.0;720.8;0.1
829886;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;283.15;45000.0;723.72;0.1
829888;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;1000.0;684.6;0.1
829889;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;5000.0;688.22;0.1
829890;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;10000.0;692.49;0.1
829891;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;15000.0;696.52;0.1
829892;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;20000.0;700.34;0.1
829893;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;25000.0;703.98;0.1
829894;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;30000.0;707.62;0.1
829895;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;35000.0;710.9;0.1
829896;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;40000.0;714.1;0.1
829897;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;45000.0;717.14;0.1
829899;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;1000.0;676.16;0.1
829900;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;5000.0;680.06;0.1
829901;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;10000.0;684.63;0.1
829902;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;15000.0;688.92;0.1
829903;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;20000.0;692.96;0.1
829904;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;25000.0;696.8;0.1
829905;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;30000.0;700.52;0.1
829906;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;35000.0;704.0;0.1
829907;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;40000.0;707.3;0.1
829908;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;45000.0;710.51;0.1
829910;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;1000.0;667.7;0.1
829911;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;5000.0;671.91;0.1
829912;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;10000.0;676.8;0.1
829913;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;15000.0;681.35;0.1
829914;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;20000.0;685.63;0.1
829915;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;25000.0;689.69;0.1
829916;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;30000.0;693.53;0.1
829917;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;35000.0;697.19;0.1
829918;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;40000.0;700.67;0.1
829919;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;45000.0;704.02;0.1
829921;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;1000.0;658.85;0.1
829922;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;5000.0;663.24;0.1
829923;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;10000.0;668.53;0.1
829924;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;15000.0;673.44;0.1
829925;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;20000.0;677.94;0.1
829926;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;25000.0;682.25;0.1
829927;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;30000.0;686.3;0.1
829928;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;35000.0;690.15;0.1
829929;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;40000.0;693.83;0.1
829930;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;45000.0;697.33;0.1
829932;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;1000.0;649.92;0.1
829933;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;5000.0;654.8;0.1
829934;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;10000.0;660.46;0.1
829935;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;15000.0;665.66;0.1
829936;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;20000.0;670.49;0.1
829937;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;25000.0;675.03;0.1
829938;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;30000.0;679.3;0.1
829939;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;35000.0;683.35;0.1
829940;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;40000.0;687.19;0.1
829941;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;45000.0;690.85;0.1
829943;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;1000.0;640.93;0.1
829944;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;5000.0;646.23;0.1
829945;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;10000.0;652.33;0.1
829946;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;15000.0;657.9;0.1
829947;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;20000.0;663.04;0.1
829948;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;25000.0;667.86;0.1
829949;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;30000.0;672.37;0.1
829950;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;35000.0;676.61;0.1
829951;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;40000.0;680.63;0.1
829952;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;45000.0;684.47;0.1
829954;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;1000.0;631.83;0.1
829955;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;5000.0;637.6;0.1
829956;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;10000.0;644.13;0.1
829957;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;15000.0;650.11;0.1
829958;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;20000.0;655.53;0.1
829959;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;25000.0;660.64;0.1
829960;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;30000.0;665.38;0.1
829961;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;35000.0;669.83;0.1
829962;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;40000.0;674.08;0.1
829963;je049580w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;45000.0;678.04;0.1
836310;je049655w;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;100.8;785.1;0.1
836311;je049655w;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;308.15;100.8;776.5;0.1
836312;je049655w;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;318.15;100.8;767.7;0.1
836324;je049655w;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;298.15;100.8;687.8;0.1
836325;je049655w;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;308.15;100.8;679.5;0.1
836326;je049655w;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;318.15;100.8;671.0;0.1
847157;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6283;105.711;999.82;0.1299766
847158;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6201;105.711;999.859;0.12998167
847159;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6225;1225.73;1000.42;0.1300546
847160;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6273;2307.2;1001.02;0.1301326
847161;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6278;3781.58;1001.68;0.1302184
847162;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;273.6282;4990.09;1002.27;0.1302951
847163;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9463;109.302;998.268;0.12977484
847164;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9405;1063.53;998.673;0.12982749
847165;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9416;2097.58;999.18;0.1298934
847166;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9428;3109.34;999.633;0.12995229
847167;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9414;4139.91;1000.08;0.1300104
847168;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;292.9395;4139.89;1000.06;0.1300078
847169;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.913;110.014;995.77;0.1294501
847170;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.9144;110.004;995.738;0.12944594
847171;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.9202;1005.91;996.106;0.12949378
847172;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.9139;2049.8;996.571;0.12955423
847173;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.9185;3000.11;997.027;0.12961351
847174;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;302.9133;4030.11;997.451;0.12966863
847175;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;312.9605;345.05;992.42;0.1290146
847176;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;312.9645;1195.12;992.749;0.12905737
847177;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;312.9644;2093.08;993.139;0.12910807
847178;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;312.9597;3064.53;993.609;0.12916917
847179;je0497496;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;312.9627;4141.2;994.071;0.12922923
850204;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;101.3;675.65;0.05
850205;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;101.3;667.08;0.05
850206;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;101.3;658.37;0.05
850207;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;101.3;649.53;0.05
850208;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;101.3;640.47;0.05
850209;je049776w;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;101.3;679.9;0.05
850815;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;101.3;687.14;0.05
850816;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;101.3;682.91;0.05
850817;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;101.3;678.61;0.05
850818;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;101.3;669.91;0.05
850819;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;323.15;101.3;661.16;0.05
850820;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;101.3;652.26;0.05
850821;je049777o;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;343.15;101.3;643.31;0.05
853441;je0498053;2-methyl-2-pentanol;CCCC(C)(C)O;590-36-3;InChIKey=WFRBDWRZVBPBDO-UHFFFAOYSA-N;303.15;101.3;810.8;0.1
853442;je0498053;2-methyl-2-pentanol;CCCC(C)(C)O;590-36-3;InChIKey=WFRBDWRZVBPBDO-UHFFFAOYSA-N;313.15;101.3;802.4;0.1
853443;je0498053;2-methyl-2-pentanol;CCCC(C)(C)O;590-36-3;InChIKey=WFRBDWRZVBPBDO-UHFFFAOYSA-N;323.15;101.3;793.5;0.1
853447;je0498053;4-methyl-2-pentanol;CC(C)CC(C)O;40747-85-1;InChIKey=WVYWICLMDOOCFB-UHFFFAOYSA-N;303.15;101.3;799.3;0.1
853448;je0498053;4-methyl-2-pentanol;CC(C)CC(C)O;40747-85-1;InChIKey=WVYWICLMDOOCFB-UHFFFAOYSA-N;313.15;101.3;790.7;0.1
853449;je0498053;4-methyl-2-pentanol;CC(C)CC(C)O;40747-85-1;InChIKey=WVYWICLMDOOCFB-UHFFFAOYSA-N;323.15;101.3;782.0;0.1
855328;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;298.15;101.3;997.04;0.05
855329;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;303.15;101.3;995.65;0.05
855330;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;313.15;101.3;992.21;0.05
855331;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;323.15;101.3;988.04;0.05
855332;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;333.15;101.3;983.12;0.05
855333;je0498208;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;343.15;101.3;977.77;0.05
872937;je0500330;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.325;785.36;0.01
877037;je0500633;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;101.325;788.24;0.01
877038;je0500633;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;303.15;101.325;780.73;0.01
877039;je0500633;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;101.325;771.98;0.01
882713;je0501235;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;288.15;101.325;813.42;0.01
882714;je0501235;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.325;805.4;0.01
882715;je0501235;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;308.15;101.325;798.14;0.01
882716;je0501235;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;318.15;101.325;790.19;0.01
882737;je0501235;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;298.15;101.325;779.96;0.01
882738;je0501235;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;303.15;101.325;775.3;0.01
882739;je0501235;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;308.15;101.325;770.19;0.01
882740;je0501235;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;313.15;101.325;764.83;0.01
882741;je0501235;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;318.15;101.325;759.52;0.01
885470;je0501639;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;100.8;785.1;0.03
885471;je0501639;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;308.15;100.8;776.43;0.03
885472;je0501639;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;318.15;100.8;767.61;0.03
885480;je0501639;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;298.15;100.8;780.99;0.03
