,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Temperature, K","Pressure, kPa","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std"
43393,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.599,298.15,101.0,-0.785,-0.00785
43394,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7008,298.15,101.0,-0.656,-0.00656
43395,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7947,298.15,101.0,-0.513,-0.00513
43396,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.9089,298.15,101.0,-0.252,-0.00252
43397,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.0221,323.15,101.0,-0.143,-0.00143
43398,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.0485,323.15,101.0,-0.281,-0.00281
43399,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.1028,323.15,101.0,-0.427,-0.00427
43400,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.1761,323.15,101.0,-0.538,-0.00538
43401,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.2658,323.15,101.0,-0.604,-0.00604
43402,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.3437,323.15,101.0,-0.645,-0.00645
43403,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.449,323.15,101.0,-0.634,-0.00634
43404,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.4986,323.15,101.0,-0.615,-0.00615
43405,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.599,323.15,101.0,-0.577,-0.00577
43406,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7008,323.15,101.0,-0.489,-0.00489
43407,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7947,323.15,101.0,-0.395,-0.00395
43408,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.9089,323.15,101.0,-0.196,-0.00196
43409,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.0221,343.15,101.0,-0.078,-0.00078
43410,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.0485,343.15,101.0,-0.152,-0.00152
43411,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.1028,343.15,101.0,-0.242,-0.00242
43412,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.1761,343.15,101.0,-0.292,-0.00292
43413,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.2658,343.15,101.0,-0.343,-0.00343
43414,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.3437,343.15,101.0,-0.363,-0.00363
43415,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.449,343.15,101.0,-0.378,-0.00378
43416,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.4986,343.15,101.0,-0.373,-0.00373
43417,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.599,343.15,101.0,-0.361,-0.00361
43418,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7008,343.15,101.0,-0.324,-0.00324
43419,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.7947,343.15,101.0,-0.265,-0.00265
43420,j.jct.2005.06.018,"1,4-butanediol",water,OCCCCO,O,"1,4-butanediol__water",0.9089,343.15,101.0,-0.14,-0.0014
43421,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.0582,298.15,101.0,-0.492,-0.00492
43422,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.1198,298.15,101.0,-0.747,-0.00747
43423,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.15,298.15,101.0,-0.77,-0.0077
43424,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.1837,298.15,101.0,-0.767,-0.00767
43425,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.25,298.15,101.0,-0.702,-0.00702
43426,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.2981,298.15,101.0,-0.649,-0.00649
43427,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.4127,298.15,101.0,-0.501,-0.00501
43428,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.5,298.15,101.0,-0.391,-0.00391
43429,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.607,298.15,101.0,-0.323,-0.00323
43430,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.701,298.15,101.0,-0.271,-0.00271
43431,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.812,298.15,101.0,-0.206,-0.00206
43432,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.9,298.15,101.0,-0.148,-0.00148
43433,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.033,323.15,101.0,-0.192,-0.00192
43434,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.072,323.15,101.0,-0.349,-0.00349
43435,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.107,323.15,101.0,-0.409,-0.00409
43436,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.148,323.15,101.0,-0.414,-0.00414
43437,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.228,323.15,101.0,-0.357,-0.00357
43438,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.296,323.15,101.0,-0.304,-0.00304
43439,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.355,323.15,101.0,-0.24,-0.0024
43440,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.443,323.15,101.0,-0.15,-0.0015
43441,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.495,323.15,101.0,-0.108,-0.00108
43442,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.553,323.15,101.0,-0.074,-0.00074
43443,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.637,323.15,101.0,-0.055,-0.00055
43444,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.736,323.15,101.0,-0.045,-0.00045
43445,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.855,323.15,101.0,-0.05,-0.0005
43446,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.909,323.15,101.0,-0.045,-0.00045
43447,j.jct.2005.06.018,ethanol,water,CCO,O,ethanol__water,0.968,323.15,101.0,-0.018,-0.00018
83942,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.0525,298.15,101.0,0.1231,0.001231
83943,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.0957,298.15,101.0,0.2123,0.002123
83944,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.1586,298.15,101.0,0.3163,0.003163
83945,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.2119,298.15,101.0,0.3913,0.003913
83946,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.2672,298.15,101.0,0.4567,0.004567
83947,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.3135,298.15,101.0,0.4938,0.004938
83948,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.3766,298.15,101.0,0.5284,0.005284
83949,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.4264,298.15,101.0,0.5433,0.005433
83950,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.4723,298.15,101.0,0.5467,0.005467
83951,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.5414,298.15,101.0,0.5343,0.005343
83952,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.6641,298.15,101.0,0.4799,0.004799
83953,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.6927,298.15,101.0,0.4556,0.004556
83954,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.7484,298.15,101.0,0.393,0.00393
83955,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.8045,298.15,101.0,0.326,0.00326
83956,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.8657,298.15,101.0,0.2411,0.002411
83957,j.jct.2006.08.011,toluene,hexane,Cc1ccccc1,CCCCCC,toluene__hexane,0.9023,298.15,101.0,0.1832,0.001832
127064,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0102,313.15,101.0,-0.0973,0.003
127065,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9509,313.15,101.0,0.0961,0.003
127066,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0306,313.15,101.0,-0.2719,0.0047
127067,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9017,313.15,101.0,0.1781,0.0038
127068,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0611,313.15,101.0,-0.423,0.0062
127069,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.8031,313.15,101.0,0.293,0.0049
127070,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.1018,313.15,101.0,-0.4481,0.0065
127071,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.704,313.15,101.0,0.3259,0.0053
127072,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.2031,313.15,101.0,-0.3026,0.005
127073,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.6544,313.15,101.0,0.3157,0.0052
127074,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.3041,313.15,101.0,-0.1218,0.0032
127075,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.6046,313.15,101.0,0.2904,0.0049
127076,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.4047,313.15,101.0,0.049,0.0025
127077,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5548,313.15,101.0,0.2468,0.0045
127078,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5048,313.15,101.0,0.1916,0.0039
127079,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0713,333.15,101.0,-0.216,0.0042
127080,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0102,333.15,101.0,-0.0628,0.0026
127081,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0407,333.15,101.0,-0.1899,0.0039
127082,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0611,333.15,101.0,-0.2168,0.0042
127083,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9509,333.15,101.0,0.1004,0.003
127084,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.1018,333.15,101.0,-0.1997,0.004
127085,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9017,333.15,101.0,0.2282,0.0043
127086,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.2013,333.15,101.0,-0.0435,0.0024
127087,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.8031,333.15,101.0,0.3741,0.0057
127088,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.3041,333.15,101.0,0.1244,0.0032
127089,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.704,333.15,101.0,0.4425,0.0064
127090,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.4047,333.15,101.0,0.2727,0.0047
127091,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.6046,333.15,101.0,0.4482,0.0065
127092,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5048,333.15,101.0,0.3873,0.0059
127093,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5548,333.15,101.0,0.4258,0.0063
127094,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0102,353.15,101.0,-0.027,0.0023
127095,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9509,353.15,101.0,0.1614,0.0036
127096,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0306,353.15,101.0,-0.0742,0.0027
127097,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.9017,353.15,101.0,0.2797,0.0048
127098,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.0611,353.15,101.0,-0.0763,0.0028
127099,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.8031,353.15,101.0,0.4924,0.0069
127100,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.1018,353.15,101.0,0.0009,0.002
127101,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.704,353.15,101.0,0.6306,0.0083
127102,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.2031,353.15,101.0,0.2165,0.0042
127103,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.6544,353.15,101.0,0.6668,0.0087
127104,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.3041,353.15,101.0,0.4048,0.006
127105,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.6046,353.15,101.0,0.6639,0.0086
127106,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.4047,353.15,101.0,0.5247,0.0072
127107,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5548,353.15,101.0,0.6375,0.0084
127108,j.jct.2007.12.002,2-propanol,water,CC(C)O,O,2-propanol__water,0.5048,353.15,101.0,0.5988,0.008
167104,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.0607,298.15,101.0,0.333,0.00666
167105,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.1267,298.15,101.0,0.54,0.0108
167106,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.1719,298.15,101.0,0.634,0.01268
167107,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.1987,298.15,101.0,0.683,0.01366
167108,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.214,298.15,101.0,0.702,0.01404
167109,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.2805,298.15,101.0,0.766,0.01532
167110,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.313,298.15,101.0,0.79,0.0158
167111,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.3816,298.15,101.0,0.801,0.01602
167112,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.3979,298.15,101.0,0.808,0.01616
167113,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.462,298.15,101.0,0.799,0.01598
167114,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.4968,298.15,101.0,0.79,0.0158
167115,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.5453,298.15,101.0,0.765,0.0153
167116,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.6012,298.15,101.0,0.722,0.01444
167117,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.6454,298.15,101.0,0.679,0.01358
167118,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.6968,298.15,101.0,0.628,0.01256
167119,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.7455,298.15,101.0,0.562,0.01124
167120,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.7992,298.15,101.0,0.481,0.00962
167121,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.8467,298.15,101.0,0.396,0.00792
167122,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.8963,298.15,101.0,0.302,0.00604
167123,j.jct.2009.07.001,methanol,dibutyl ether,CO,CCCCOCCCC,methanol__dibutyl ether,0.9439,298.15,101.0,0.177,0.00354
167124,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.0724,298.15,101.0,0.451,0.00902
167125,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.0791,298.15,101.0,0.482,0.00964
167126,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.1166,298.15,101.0,0.618,0.01236
167127,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.1662,298.15,101.0,0.741,0.01482
167128,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.2052,298.15,101.0,0.817,0.01634
167129,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.2617,298.15,101.0,0.88,0.0176
167130,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.3022,298.15,101.0,0.911,0.01822
167131,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.3489,298.15,101.0,0.93,0.0186
167132,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.4017,298.15,101.0,0.927,0.01854
167133,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.4463,298.15,101.0,0.918,0.01836
167134,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.5005,298.15,101.0,0.881,0.01762
167135,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.5249,298.15,101.0,0.866,0.01732
167136,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.5979,298.15,101.0,0.787,0.01574
167137,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.6502,298.15,101.0,0.719,0.01438
167138,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.692,298.15,101.0,0.665,0.0133
167139,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.6962,298.15,101.0,0.646,0.01292
167140,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.7435,298.15,101.0,0.566,0.01132
167141,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.7913,298.15,101.0,0.455,0.0091
167142,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.8422,298.15,101.0,0.36,0.0072
167143,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.8918,298.15,101.0,0.257,0.00514
167144,j.jct.2009.07.001,1-propanol,dibutyl ether,CCCO,CCCCOCCCC,1-propanol__dibutyl ether,0.939,298.15,101.0,0.144,0.00288
167145,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.0711,298.15,101.0,0.438,0.00876
167146,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.0787,298.15,101.0,0.472,0.00944
167147,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.1094,298.15,101.0,0.585,0.0117
167148,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.1365,298.15,101.0,0.66,0.0132
167149,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.1592,298.15,101.0,0.715,0.0143
167150,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.1825,298.15,101.0,0.765,0.0153
167151,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.2335,298.15,101.0,0.839,0.01678
167152,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.2571,298.15,101.0,0.862,0.01724
167153,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.2625,298.15,101.0,0.865,0.0173
167154,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.2632,298.15,101.0,0.863,0.01726
167155,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.3126,298.15,101.0,0.898,0.01796
167156,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.3587,298.15,101.0,0.907,0.01814
167157,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.3597,298.15,101.0,0.911,0.01822
167158,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.4155,298.15,101.0,0.905,0.0181
167159,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.4605,298.15,101.0,0.884,0.01768
167160,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.4998,298.15,101.0,0.861,0.01722
167161,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.5535,298.15,101.0,0.818,0.01636
167162,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.6027,298.15,101.0,0.764,0.01528
167163,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.647,298.15,101.0,0.713,0.01426
167164,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.6946,298.15,101.0,0.641,0.01282
167165,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.7472,298.15,101.0,0.554,0.01108
167166,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.8008,298.15,101.0,0.446,0.00892
167167,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.8451,298.15,101.0,0.35,0.007
167168,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.8458,298.15,101.0,0.35,0.007
167169,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.8957,298.15,101.0,0.244,0.00488
167170,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.9466,298.15,101.0,0.127,0.00254
167171,j.jct.2009.07.001,1-butanol,dibutyl ether,CCCCO,CCCCOCCCC,1-butanol__dibutyl ether,0.9466,298.15,101.0,0.126,0.00252
167172,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.0545,298.15,101.0,0.352,0.00704
167173,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.1134,298.15,101.0,0.582,0.01164
167174,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.1626,298.15,101.0,0.708,0.01416
167175,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.2027,298.15,101.0,0.778,0.01556
167176,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.2518,298.15,101.0,0.832,0.01664
167177,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.2984,298.15,101.0,0.863,0.01726
167178,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.3486,298.15,101.0,0.887,0.01774
167179,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.3983,298.15,101.0,0.883,0.01766
167180,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.4484,298.15,101.0,0.873,0.01746
167181,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.4942,298.15,101.0,0.843,0.01686
167182,j.jct.2009.07.001,1-pentanol,dibutyl ether,CCCCCO,CCCCOCCCC,1-pentanol__dibutyl ether,0.5466,298.15,101.0,0.806,0.01612
