,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Mass density, kg/m3","Mass density, kg/m3_std"
1104371,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.3028,656.96,0.03
1104372,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.3028,652.59,0.03
1104373,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.3028,648.19,0.03
1104374,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.3028,643.74,0.03
1104375,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.3028,639.25,0.03
1104376,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,707.86,0.03
1104377,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,703.82,0.03
1104378,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,699.75,0.03
1104379,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,695.66,0.03
1104380,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,691.54,0.03
1104381,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,687.41,0.03
1104382,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,683.24,0.03
1104383,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,679.05,0.03
1104384,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,674.83,0.03
1104385,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,670.58,0.03
1104386,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,666.29,0.03
1104387,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,661.97,0.03
1104388,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,657.61,0.03
1104389,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,653.21,0.03
1104390,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,648.78,0.03
1104391,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,644.3,0.03
1104392,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.4006,639.79,0.03
1104393,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,700,0.03
1104394,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,695.88,0.03
1104395,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,691.73,0.03
1104396,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,687.56,0.03
1104397,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,683.36,0.03
1104398,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,679.13,0.03
1104399,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,674.87,0.03
1104400,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,670.58,0.03
1104401,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,666.26,0.03
1104402,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,661.9,0.03
1104403,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,657.51,0.03
1104404,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,653.07,0.03
1104405,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,648.6,0.03
1104406,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5016,644.08,0.03
1104407,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,691.84,0.03
1104408,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,687.64,0.03
1104409,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,683.4,0.03
1104410,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,679.14,0.03
1104411,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,674.84,0.03
1104412,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,670.52,0.03
1104413,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,666.16,0.03
1104414,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,661.76,0.03
1104415,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,657.33,0.03
1104416,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,652.86,0.03
1104417,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,648.34,0.03
1104418,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,643.78,0.03
1104419,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,639.17,0.03
1104420,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.5988,634.51,0.03
1104421,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,682.27,0.03
1104422,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,677.96,0.03
1104423,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,673.62,0.03
1104424,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,669.25,0.03
1104425,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,664.84,0.03
1104426,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,660.39,0.03
1104427,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,655.91,0.03
1104428,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,651.39,0.03
1104429,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,646.82,0.03
1104430,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,642.21,0.03
1104431,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,637.54,0.03
1104432,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,632.82,0.03
1104433,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.6992,628.05,0.03
1104434,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,672.39,0.03
1104435,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,667.97,0.03
1104436,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,663.51,0.03
1104437,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,659.01,0.03
1104438,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,654.47,0.03
1104439,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,649.88,0.03
1104440,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,645.26,0.03
1104441,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,640.58,0.03
1104442,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,635.85,0.03
1104443,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,631.07,0.03
1104444,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,626.24,0.03
1104445,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,621.34,0.03
1104446,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.7993,616.38,0.03
1104447,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,659.26,0.03
1104448,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,654.69,0.03
1104449,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,650.07,0.03
1104450,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,645.41,0.03
1104451,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,640.71,0.03
1104452,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,635.96,0.03
1104453,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,631.15,0.03
1104454,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,626.28,0.03
1104455,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,621.36,0.03
1104456,je200373q,pentane,nonane,CCCCC,CCCCCCCCC,pentane__nonane,0.8993,616.37,0.03
1104457,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,731.51,0.03
1104458,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,727.69,0.03
1104459,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,723.84,0.03
1104460,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,719.99,0.03
1104461,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,716.12,0.03
1104462,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,712.24,0.03
1104463,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,708.34,0.03
1104464,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,704.41,0.03
1104465,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,700.48,0.03
1104466,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,696.52,0.03
1104467,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,692.53,0.03
1104468,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,688.53,0.03
1104469,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,684.5,0.03
1104470,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,680.44,0.03
1104471,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,676.36,0.03
1104472,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,672.25,0.03
1104473,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,668.11,0.03
1104474,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,663.93,0.03
1104475,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.1017,659.72,0.03
1104476,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,730.03,0.03
1104477,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,726.2,0.03
1104478,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,722.35,0.03
1104479,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,718.48,0.03
1104480,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,714.6,0.03
1104481,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,710.7,0.03
1104482,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,706.79,0.03
1104483,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,702.86,0.03
1104484,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,698.9,0.03
1104485,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,694.93,0.03
1104486,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,690.93,0.03
1104487,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,686.91,0.03
1104488,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,682.86,0.03
1104489,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,678.78,0.03
1104490,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,674.68,0.03
1104491,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,670.55,0.03
1104492,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,666.39,0.03
1104493,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,662.18,0.03
1104494,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.2023,657.95,0.03
1104495,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,728.78,0.03
1104496,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,724.94,0.03
1104497,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,721.07,0.03
1104498,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,717.19,0.03
1104499,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,713.29,0.03
1104500,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,709.38,0.03
1104501,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,705.46,0.03
1104502,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,701.51,0.03
1104503,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,697.54,0.03
1104504,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,693.55,0.03
1104505,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,689.53,0.03
1104506,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,685.49,0.03
1104507,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,681.43,0.03
1104508,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,677.34,0.03
1104509,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,673.22,0.03
1104510,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,669.07,0.03
1104511,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,664.88,0.03
1104512,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,660.67,0.03
1104513,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.3016,656.41,0.03
1104514,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,727.43,0.03
1104515,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,723.57,0.03
1104516,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,719.7,0.03
1104517,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,715.8,0.03
1104518,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,711.9,0.03
1104519,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,707.97,0.03
1104520,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,704.03,0.03
1104521,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,700.07,0.03
1104522,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,696.08,0.03
1104523,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,692.08,0.03
1104524,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,688.05,0.03
1104525,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,683.99,0.03
1104526,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,679.91,0.03
1104527,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,675.8,0.03
1104528,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,671.66,0.03
1104529,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,667.5,0.03
1104530,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,663.29,0.03
1104531,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,659.05,0.03
1104532,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4,654.78,0.03
1104533,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,725.78,0.03
1104534,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,721.91,0.03
1104535,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,718.01,0.03
1104536,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,714.11,0.03
1104537,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,710.18,0.03
1104538,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,706.24,0.03
1104539,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,702.28,0.03
1104540,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,698.3,0.03
1104541,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,694.3,0.03
1104542,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,690.27,0.03
1104543,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,686.22,0.03
1104544,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,682.15,0.03
1104545,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,678.05,0.03
1104546,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,673.91,0.03
1104547,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,669.75,0.03
1104548,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,665.56,0.03
1104549,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,661.33,0.03
1104550,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,657.07,0.03
1104551,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.4987,652.77,0.03
1104552,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,724.52,0.03
1104553,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,720.65,0.03
1104554,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,716.75,0.03
1104555,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,712.83,0.03
1104556,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,708.9,0.03
1104557,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,704.95,0.03
1104558,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,700.97,0.03
1104559,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,696.98,0.03
1104560,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,692.97,0.03
1104561,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,688.92,0.03
1104562,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,684.87,0.03
1104563,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,680.78,0.03
1104564,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,676.66,0.03
1104565,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,672.5,0.03
1104566,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,668.33,0.03
1104567,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,664.12,0.03
1104568,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,659.87,0.03
1104569,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,655.6,0.03
1104570,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.6006,651.27,0.03
1104571,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,722.97,0.03
1104572,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,719.08,0.03
1104573,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,715.16,0.03
1104574,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,711.22,0.03
1104575,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,707.27,0.03
1104576,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,703.31,0.03
1104577,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,699.32,0.03
1104578,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,695.31,0.03
1104579,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,691.28,0.03
1104580,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,687.22,0.03
1104581,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,683.14,0.03
1104582,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,679.03,0.03
1104583,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,674.89,0.03
1104584,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,670.73,0.03
1104585,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,666.53,0.03
1104586,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,662.3,0.03
1104587,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,658.02,0.03
1104588,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,653.72,0.03
1104589,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7002,649.36,0.03
1104590,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,721.5,0.03
1104591,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,717.59,0.03
1104592,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,713.66,0.03
1104593,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,709.71,0.03
1104594,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,705.75,0.03
1104595,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,701.76,0.03
1104596,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,697.75,0.03
1104597,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,693.73,0.03
1104598,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,689.68,0.03
1104599,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,685.6,0.03
1104600,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,681.5,0.03
1104601,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,677.37,0.03
1104602,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,673.22,0.03
1104603,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,669.03,0.03
1104604,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,664.81,0.03
1104605,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,660.56,0.03
1104606,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,656.27,0.03
1104607,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,651.94,0.03
1104608,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.7986,647.56,0.03
1104609,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,719.99,0.03
1104610,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,716.07,0.03
1104611,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,712.12,0.03
1104612,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,708.16,0.03
1104613,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,704.18,0.03
1104614,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,700.18,0.03
1104615,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,696.15,0.03
1104616,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,692.11,0.03
1104617,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,688.04,0.03
1104618,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,683.95,0.03
1104619,je200373q,octane,nonane,CCCCCCCC,CCCCCCCCC,n-octane__nonane,0.8989,679.83,0.03
