;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Molar heat capacity at constant pressure, J/K/mol;Molar heat capacity at constant pressure, J/K/mol_std
230731;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;333.15;5000.0;129.1;0.6455
230732;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;273.15;10000.0;102.1;0.5105
230733;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;10000.0;109.0;0.545
230734;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;10000.0;116.8;0.584
230735;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;333.15;10000.0;127.7;0.6385
230736;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;273.15;15000.0;101.7;0.5085
230737;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;15000.0;108.1;0.5405
230738;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;15000.0;115.5;0.5775
230739;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;333.15;15000.0;126.0;0.63
230740;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;273.15;20000.0;100.7;0.5035
230741;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;20000.0;107.4;0.537
230742;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;20000.0;114.9;0.5745
230743;j.jct.2011.06.019;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;333.15;20000.0;124.7;0.6235
230748;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;5000.0;213.1;1.0655
230749;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;5000.0;223.0;1.115
230750;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;5000.0;230.3;1.1515
230751;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;5000.0;238.7;1.1935
230752;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;10000.0;210.9;1.0545
230753;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;10000.0;218.2;1.091
230754;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;10000.0;226.2;1.131
230755;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;10000.0;235.0;1.175
230756;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;15000.0;208.1;1.0405
230757;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;15000.0;216.8;1.084
230758;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;15000.0;223.1;1.1155
230759;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;15000.0;232.0;1.16
230760;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;20000.0;207.2;1.036
230761;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;20000.0;214.4;1.072
230762;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;20000.0;221.6;1.108
230763;j.jct.2011.06.019;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;20000.0;229.3;1.1465
235689;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;293.15;5000.0;233.8;1.169
235690;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;293.15;10000.0;231.7;1.1585
235691;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;293.15;15000.0;229.1;1.1455
235692;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;293.15;20000.0;228.0;1.14
235693;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;293.15;25000.0;224.8;1.124
235695;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;313.15;5000.0;246.8;1.234
235696;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;313.15;10000.0;245.1;1.2255
235697;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;313.15;15000.0;243.2;1.216
235698;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;313.15;20000.0;240.8;1.204
235699;j.jct.2011.08.012;2-methylheptane;CCCCCC(C)C;592-27-8;InChIKey=JVSWJIKNEAIKJW-UHFFFAOYSA-N;313.15;25000.0;235.1;1.1755
235834;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;273.15;5000.0;158.7;0.7935
235835;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;273.15;10000.0;158.4;0.792
235836;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;273.15;15000.0;158.2;0.791
235837;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;273.15;20000.0;157.9;0.7895
235838;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;273.15;25000.0;157.2;0.786
235840;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;5000.0;173.9;0.8695
235841;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;10000.0;172.8;0.864
235842;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;15000.0;173.5;0.8675
235843;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;20000.0;172.1;0.8605
235844;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;25000.0;171.7;0.8585
235846;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;5000.0;189.8;0.949
235847;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;10000.0;189.0;0.945
235848;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;15000.0;187.6;0.938
235849;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;20000.0;186.7;0.9335
235850;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;25000.0;186.0;0.93
235852;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;5000.0;206.5;1.0325
235853;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;10000.0;204.9;1.0245
235854;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;15000.0;202.0;1.01
235855;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;20000.0;200.7;1.0035
235856;j.jct.2011.08.012;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;333.15;25000.0;199.9;0.9995
262907;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;303.15;101.325;328.3;0.27
262908;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;313.15;101.325;335.9;0.27
262909;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;323.15;101.325;342.0;0.27
262910;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;333.15;101.325;348.5;0.27
262911;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;343.15;101.325;355.1;0.27
262912;j.jct.2012.02.022;propanol, oxybis-;OCCCOCCCO;2396-61-4;InChIKey=SZXQTJUDPRGNJN-UHFFFAOYSA-N;353.15;101.325;362.6;0.27
287945;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;5000.0;152.0;0.76
287946;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;313.15;5000.0;160.7;0.8035
287947;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;333.15;5000.0;169.1;0.8455
287948;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;10000.0;151.1;0.7555
287949;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;313.15;10000.0;158.8;0.794
287950;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;333.15;10000.0;166.8;0.834
287951;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;15000.0;149.9;0.7495
287952;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;313.15;15000.0;157.3;0.7865
287953;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;333.15;15000.0;164.9;0.8245
287954;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;20000.0;148.7;0.7435
287955;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;313.15;20000.0;155.9;0.7795
287956;j.jct.2012.07.018;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;333.15;20000.0;163.4;0.817
298653;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;293.15;101.325;245.0;2.45
298654;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;298.15;101.325;250.7;2.507
298655;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;303.15;101.325;256.4;2.564
298656;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;308.15;101.325;262.1;2.621
298657;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;313.15;101.325;267.9;2.679
298658;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;318.15;101.325;273.6;2.736
298659;j.jct.2012.09.027;2-ethyl-1-butanol;CCC(CC)CO;97-95-0;InChIKey=TZYRSLHNPKPEFV-UHFFFAOYSA-N;323.15;101.325;279.2;2.792
351887;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;283.15;101.325;167.32;3.3464
351888;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;288.15;101.325;170.35;3.407
351889;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;101.325;173.54;3.4708
351890;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.325;176.9;3.538
351891;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;303.15;101.325;180.41;3.6082
351892;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;308.15;101.325;184.09;3.6818
351893;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;313.15;101.325;187.93;3.7586
351894;j.jct.2013.08.033;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;318.15;101.325;191.93;3.8386
351901;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;283.15;101.325;222.86;4.4572
351902;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;288.15;101.325;225.62;4.5124
351903;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;293.15;101.325;228.35;4.567
351904;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;298.15;101.325;231.06;4.6212
351905;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;303.15;101.325;233.74;4.6748
351906;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;308.15;101.325;236.4;4.728
351907;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;313.15;101.325;239.05;4.781
351908;j.jct.2013.08.033;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;318.15;101.325;241.66;4.8332
382661;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;5000.0;153.8;0.769
382662;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;10000.0;152.5;0.7625
382663;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;15000.0;150.5;0.7525
382664;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;20000.0;149.7;0.7485
382665;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;293.15;25000.0;147.7;0.7385
382666;j.jct.2014.01.020;cyclohexane;C1CCCCC1;25012-93-5;InChIKey=XDTMQSROBMDMFD-UHFFFAOYSA-N;313.15;25000.0;154.6;0.773
413465;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;298.15;101.325;81.38;1.6276
413466;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;293.15;101.325;80.45711046;1.6091422092
413467;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;298.15;101.325;81.3863244;1.627726488
413468;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;303.15;101.325;82.37962206;1.6475924412
413469;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;308.15;101.325;83.43700344;1.6687400688
413470;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;313.15;101.325;84.55846854;1.6911693708
413471;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;318.15;101.325;85.77605922;1.7155211844
413472;j.jct.2014.07.023;methanol;CO;54841-71-3;InChIKey=OKKJLVBELUTLKV-UHFFFAOYSA-N;323.15;101.325;87.02569176;1.7405138352
413473;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;298.15;101.325;230.82;4.6164
413474;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;293.15;101.325;228.096251;4.56192502
413475;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;298.15;101.325;230.799881;4.61599762
413476;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;303.15;101.325;233.503511;4.67007022
413477;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;308.15;101.325;236.207141;4.72414282
413478;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;313.15;101.325;238.910771;4.77821542
413479;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;318.15;101.325;241.52428;4.8304856
413480;j.jct.2014.07.023;1,2-butanediol;CCC(O)CO;584-03-2;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;323.15;101.325;244.22791;4.8845582
413481;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;298.15;101.325;218.89;4.3778
413482;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;293.15;101.325;215.839795;4.3167959
413483;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;298.15;101.325;218.903909;4.37807818
413484;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;303.15;101.325;222.058144;4.44116288
413485;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;308.15;101.325;225.212379;4.50424758
413486;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;313.15;101.325;228.366614;4.56733228
413487;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;318.15;101.325;231.61097;4.6322194
413488;j.jct.2014.07.023;1,3-butanediol;CC(O)CCO;6290-03-5;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;323.15;101.325;234.855326;4.69710652
413489;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;298.15;101.325;203.79;4.0758
413490;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;293.15;101.325;201.150072;4.02300144
413491;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;298.15;101.325;203.763581;4.07527162
413492;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;303.15;101.325;206.557332;4.13114664
413493;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;308.15;101.325;209.441204;4.18882408
413494;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;313.15;101.325;212.325076;4.24650152
413495;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;318.15;101.325;215.38919;4.3077838
413496;j.jct.2014.07.023;1,4-butanediol;OCCCCO;110-63-4;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;323.15;101.325;218.543425;4.3708685
486611;j.fluid.2005.03.026;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;288.15;101.3;310.09;0.15
486612;j.fluid.2005.03.026;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;298.15;101.3;315.04;0.15
486613;j.fluid.2005.03.026;decane;CCCCCCCCCC;63335-87-5;InChIKey=DIOQZVSQGTUSAI-UHFFFAOYSA-N;308.15;101.3;320.03;0.15
486614;j.fluid.2005.03.026;1,4-dimethylbenzene;Cc1ccc(C)cc1;106-42-3;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;288.15;101.3;178.86;0.15
486615;j.fluid.2005.03.026;1,4-dimethylbenzene;Cc1ccc(C)cc1;106-42-3;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;298.15;101.3;182.56;0.15
486616;j.fluid.2005.03.026;1,4-dimethylbenzene;Cc1ccc(C)cc1;106-42-3;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;308.15;101.3;186.15;0.15
550067;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;101.325;111.3;0.3339
550068;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.325;113.3;0.3399
550069;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;303.15;101.325;115.3;0.3459
550070;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;308.15;101.325;117.5;0.3525
550071;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;313.15;101.325;119.7;0.3591
550072;j.fluid.2008.09.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;318.15;101.325;122.1;0.3663
644049;j.fluid.2013.06.041;1,2-ethanediol;OCCO;37221-95-7;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;283.15;101.325;145.38;2.9076
644050;j.fluid.2013.06.041;1,2-ethanediol;OCCO;37221-95-7;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;293.15;101.325;148.527;2.97054
644051;j.fluid.2013.06.041;1,2-ethanediol;OCCO;37221-95-7;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;298.15;101.325;150.219;3.00438
644052;j.fluid.2013.06.041;1,2-ethanediol;OCCO;37221-95-7;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;303.15;101.325;151.958;3.03916
644053;j.fluid.2013.06.041;1,2-ethanediol;OCCO;37221-95-7;InChIKey=LYCAIKOWRPUZTN-UHFFFAOYSA-N;313.15;101.325;155.486;3.10972
644059;j.fluid.2013.06.041;1,3-propanediol;OCCCO;504-63-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;283.15;101.325;169.437;3.38874
644060;j.fluid.2013.06.041;1,3-propanediol;OCCCO;504-63-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;293.15;101.325;174.371;3.48742
644061;j.fluid.2013.06.041;1,3-propanediol;OCCCO;504-63-2;InChIKey=YPFDHNVEDLHUCE-UHFFFAOYSA-N;298.15;101.325;176.905;3.5381
