,filename,components,smiles,"Speed of sound, m/s","Speed of sound, m/s_std"
73796,j.jct.2006.06.008,1-propanol,CCCO,1189.0,0.1
73803,j.jct.2006.06.008,1-butanol,CCCCO,1257.0,0.1
73804,j.jct.2006.06.008,1-butanol,CCCCO,1240.0,0.1
73805,j.jct.2006.06.008,1-butanol,CCCCO,1224.0,0.1
73812,j.jct.2006.06.008,ethanol,CCO,1162.0,0.1
73813,j.jct.2006.06.008,ethanol,CCO,1145.0,0.1
73814,j.jct.2006.06.008,ethanol,CCO,1128.0,0.1
75965,j.jct.2006.07.013,toluene,Cc1ccccc1,1306.3,0.05
76283,j.jct.2006.07.015,1-heptanol,CCCCCCCO,1329.0,1.0
76286,j.jct.2006.07.015,methylcyclohexane,CC1CCCCC1,1215.0,1.0
79689,j.jct.2006.08.003,water,O,1496.74,0.5
79690,j.jct.2006.08.003,water,O,1571.73,0.5
89177,j.jct.2006.10.004,"1,2-ethanediol",OCCO,1633.36,0.02
89180,j.jct.2006.10.004,"1,3-propanediol",OCCCO,1604.47,0.02
89183,j.jct.2006.10.004,"1,5-pentanediol",OCCCCCO,1566.12,0.02
91610,j.jct.2006.10.017,ethanol,CCO,1160.0,1.0
91611,j.jct.2006.10.017,ethanol,CCO,1143.0,1.0
91612,j.jct.2006.10.017,ethanol,CCO,1127.0,1.0
96724,j.jct.2007.01.008,1-pentanol,CCCCCO,1348.6,0.0
96725,j.jct.2007.01.008,1-pentanol,CCCCCO,1312.5,0.0
96726,j.jct.2007.01.008,1-pentanol,CCCCCO,1258.2,0.0
99998,j.jct.2007.02.002,methyl tert-butyl ether,COC(C)(C)C,1082.4,0.0
99999,j.jct.2007.02.002,methyl tert-butyl ether,COC(C)(C)C,1059.4,0.0
100000,j.jct.2007.02.002,methyl tert-butyl ether,COC(C)(C)C,1036.1,0.0
100001,j.jct.2007.02.002,methyl tert-butyl ether,COC(C)(C)C,1013.0,0.0
100002,j.jct.2007.02.002,methyl tert-butyl ether,COC(C)(C)C,990.1,0.0
100008,j.jct.2007.02.002,1-butanol,CCCCO,1273.7,0.0
100009,j.jct.2007.02.002,1-butanol,CCCCO,1257.0,0.0
100010,j.jct.2007.02.002,1-butanol,CCCCO,1239.8,0.0
100011,j.jct.2007.02.002,1-butanol,CCCCO,1222.7,0.0
100012,j.jct.2007.02.002,1-butanol,CCCCO,1205.9,0.0
100018,j.jct.2007.02.002,hexane,CCCCCC,1121.4,0.0
100019,j.jct.2007.02.002,hexane,CCCCCC,1099.0,0.0
100020,j.jct.2007.02.002,hexane,CCCCCC,1076.3,0.0
100021,j.jct.2007.02.002,hexane,CCCCCC,1053.6,0.0
100022,j.jct.2007.02.002,hexane,CCCCCC,1031.1,0.0
101008,j.jct.2007.02.008,ethanol,CCO,1160.0,0.0
101009,j.jct.2007.02.008,ethanol,CCO,1143.0,0.0
101010,j.jct.2007.02.008,ethanol,CCO,1127.0,0.0
101026,j.jct.2007.02.008,2-propanol,CC(C)O,1156.0,0.0
101027,j.jct.2007.02.008,2-propanol,CC(C)O,1139.0,0.0
101028,j.jct.2007.02.008,2-propanol,CC(C)O,1121.0,0.0
101035,j.jct.2007.02.008,hexane,CCCCCC,1100.0,0.0
101036,j.jct.2007.02.008,hexane,CCCCCC,1078.0,0.0
101037,j.jct.2007.02.008,hexane,CCCCCC,1055.0,0.0
101053,j.jct.2007.02.008,cyclohexane,C1CCCCC1,1279.0,0.0
101054,j.jct.2007.02.008,cyclohexane,C1CCCCC1,1256.0,0.0
101055,j.jct.2007.02.008,cyclohexane,C1CCCCC1,1219.0,0.0
101062,j.jct.2007.02.008,heptane,CCCCCCC,1153.0,0.0
101063,j.jct.2007.02.008,heptane,CCCCCCC,1131.0,0.0
101064,j.jct.2007.02.008,heptane,CCCCCCC,1110.0,0.0
105510,j.jct.2007.04.006,methanol,CO,1108.55,0.5
105512,j.jct.2007.04.006,ethanol,CCO,1143.39,0.5
105514,j.jct.2007.04.006,2-propanol,CC(C)O,1139.1,0.5
107055,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,922.48,1.0
107056,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,1078.87,1.0
107057,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,1033.23,1.0
107058,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,1076.43,1.0
107059,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,1031.01,1.0
107060,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,920.73,1.0
107061,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,965.87,1.0
107062,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,1010.23,1.0
107063,j.jct.2007.05.005,tert-butyl ethyl ether,CCOC(C)(C)C,922.08,1.0
107067,j.jct.2007.05.005,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1124.31,1.0
107068,j.jct.2007.05.005,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1082.2,1.0
107069,j.jct.2007.05.005,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,979.25,1.0
107073,j.jct.2007.05.005,ethylbenzene,CCc1ccccc1,1359.11,1.0
107074,j.jct.2007.05.005,ethylbenzene,CCc1ccccc1,1316.23,1.0
107075,j.jct.2007.05.005,ethylbenzene,CCc1ccccc1,1213.59,1.0
107079,j.jct.2007.05.005,benzene,c1ccccc1,1184.63,1.0
107080,j.jct.2007.05.005,benzene,c1ccccc1,1345.47,1.0
107081,j.jct.2007.05.005,benzene,c1ccccc1,1298.27,1.0
107085,j.jct.2007.05.005,toluene,Cc1ccccc1,1347.5,1.0
107086,j.jct.2007.05.005,toluene,Cc1ccccc1,1303.44,1.0
107087,j.jct.2007.05.005,toluene,Cc1ccccc1,1196.6,1.0
107091,j.jct.2007.05.005,2-methyl-2-propanol,CC(C)(C)O,1098.21,1.0
107092,j.jct.2007.05.005,2-methyl-2-propanol,CC(C)(C)O,1055.36,1.0
107093,j.jct.2007.05.005,2-methyl-2-propanol,CC(C)(C)O,1013.01,1.0
107097,j.jct.2007.05.005,ethanol,CCO,1177.3,1.0
107098,j.jct.2007.05.005,ethanol,CCO,1142.4,1.0
107099,j.jct.2007.05.005,ethanol,CCO,1059.32,1.0
111548,j.jct.2007.05.016,1-butanol,CCCCO,1240.5,7.41216
111549,j.jct.2007.05.016,1-butanol,CCCCO,1226.5,7.41216
111550,j.jct.2007.05.016,1-butanol,CCCCO,1209.8,7.41216
111551,j.jct.2007.05.016,1-butanol,CCCCO,1240.4,7.41216
111556,j.jct.2007.05.016,hexane,CCCCCC,1077.8,8.617536
111557,j.jct.2007.05.016,hexane,CCCCCC,1055.2,8.617536
111558,j.jct.2007.05.016,hexane,CCCCCC,1032.9,8.617536
111563,j.jct.2007.05.016,octane,CCCCCCCC,1172.7,11.422852
111564,j.jct.2007.05.016,octane,CCCCCCCC,1152.1,11.422852
111565,j.jct.2007.05.016,octane,CCCCCCCC,1131.7,11.422852
111570,j.jct.2007.05.016,decane,CCCCCCCCCC,1234.8,14.228168
111571,j.jct.2007.05.016,decane,CCCCCCCCCC,1215.2,14.228168
111572,j.jct.2007.05.016,decane,CCCCCCCCCC,1195.6,14.228168
117976,j.jct.2007.08.005,"1,2-ethanediol",OCCO,1633.36,0.02
117979,j.jct.2007.08.005,"1,3-propanediol",OCCCO,1604.47,0.02
117982,j.jct.2007.08.005,"1,5-pentanediol",OCCCCCO,1566.12,0.02
129180,j.jct.2008.01.008,methanol,CO,1102.62,0.05
129183,j.jct.2008.01.008,1-propanol,CCCO,1206.47,0.05
129186,j.jct.2008.01.008,1-pentanol,CCCCCO,1276.01,0.05
129189,j.jct.2008.01.008,1-heptanol,CCCCCCCO,1327.36,0.05
130011,j.jct.2008.01.015,methanol,CO,1135.85,0.01
130012,j.jct.2008.01.015,methanol,CO,1118.91,0.01
130013,j.jct.2008.01.015,methanol,CO,1102.62,0.01
130014,j.jct.2008.01.015,methanol,CO,1086.03,0.01
130015,j.jct.2008.01.015,methanol,CO,1069.8,0.01
130021,j.jct.2008.01.015,1-propanol,CCCO,1240.01,0.01
130022,j.jct.2008.01.015,1-propanol,CCCO,1223.17,0.01
130023,j.jct.2008.01.015,1-propanol,CCCO,1206.47,0.01
130024,j.jct.2008.01.015,1-propanol,CCCO,1189.86,0.01
130025,j.jct.2008.01.015,1-propanol,CCCO,1172.04,0.01
130031,j.jct.2008.01.015,1-pentanol,CCCCCO,1312.5,0.01
130032,j.jct.2008.01.015,1-pentanol,CCCCCO,1293.45,0.01
130033,j.jct.2008.01.015,1-pentanol,CCCCCO,1276.01,0.01
130034,j.jct.2008.01.015,1-pentanol,CCCCCO,1258.25,0.01
130035,j.jct.2008.01.015,1-pentanol,CCCCCO,1243.67,0.01
130041,j.jct.2008.01.015,1-heptanol,CCCCCCCO,1361.34,0.01
130042,j.jct.2008.01.015,1-heptanol,CCCCCCCO,1344.21,0.01
130043,j.jct.2008.01.015,1-heptanol,CCCCCCCO,1327.36,0.01
130044,j.jct.2008.01.015,1-heptanol,CCCCCCCO,1310.68,0.01
130045,j.jct.2008.01.015,1-heptanol,CCCCCCCO,1293.88,0.01
132919,j.jct.2008.02.005,1-octanol,CCCCCCCCO,1348.0,0.1
132920,j.jct.2008.02.005,1-octanol,CCCCCCCCO,1330.8,0.1
132921,j.jct.2008.02.005,1-octanol,CCCCCCCCO,1314.1,0.1
132923,j.jct.2008.02.005,hexane,CCCCCC,1077.8,0.1
132924,j.jct.2008.02.005,hexane,CCCCCC,1055.2,0.1
132925,j.jct.2008.02.005,hexane,CCCCCC,1032.9,0.1
132930,j.jct.2008.02.005,octane,CCCCCCCC,1172.7,0.1
132931,j.jct.2008.02.005,octane,CCCCCCCC,1131.7,0.1
132932,j.jct.2008.02.005,octane,CCCCCCCC,1152.1,0.1
132937,j.jct.2008.02.005,decane,CCCCCCCCCC,1234.8,0.1
132938,j.jct.2008.02.005,decane,CCCCCCCCCC,1215.2,0.1
132939,j.jct.2008.02.005,decane,CCCCCCCCCC,1195.6,0.1
139153,j.jct.2008.05.014,heptane,CCCCCCC,1153.15,0.5
139154,j.jct.2008.05.014,heptane,CCCCCCC,1130.11,0.5
139155,j.jct.2008.05.014,heptane,CCCCCCC,1108.55,0.5
139156,j.jct.2008.05.014,heptane,CCCCCCC,1086.97,0.5
139157,j.jct.2008.05.014,heptane,CCCCCCC,1065.59,0.5
139158,j.jct.2008.05.014,heptane,CCCCCCC,1043.05,0.5
139159,j.jct.2008.05.014,heptane,CCCCCCC,1257.03,0.5
139160,j.jct.2008.05.014,heptane,CCCCCCC,1342.44,0.5
139161,j.jct.2008.05.014,heptane,CCCCCCC,1417.74,0.5
139162,j.jct.2008.05.014,heptane,CCCCCCC,1485.51,0.5
139163,j.jct.2008.05.014,heptane,CCCCCCC,1547.22,0.5
139164,j.jct.2008.05.014,heptane,CCCCCCC,1605.01,0.5
139165,j.jct.2008.05.014,heptane,CCCCCCC,1641.16,0.5
139166,j.jct.2008.05.014,heptane,CCCCCCC,1236.71,0.5
139167,j.jct.2008.05.014,heptane,CCCCCCC,1323.71,0.5
139168,j.jct.2008.05.014,heptane,CCCCCCC,1400.07,0.5
139169,j.jct.2008.05.014,heptane,CCCCCCC,1469.06,0.5
139170,j.jct.2008.05.014,heptane,CCCCCCC,1531.64,0.5
139171,j.jct.2008.05.014,heptane,CCCCCCC,1589.69,0.5
139172,j.jct.2008.05.014,heptane,CCCCCCC,1626.37,0.5
139173,j.jct.2008.05.014,heptane,CCCCCCC,1217.79,0.5
139174,j.jct.2008.05.014,heptane,CCCCCCC,1306.4,0.5
139175,j.jct.2008.05.014,heptane,CCCCCCC,1383.71,0.5
139176,j.jct.2008.05.014,heptane,CCCCCCC,1453.51,0.5
139177,j.jct.2008.05.014,heptane,CCCCCCC,1517.05,0.5
139178,j.jct.2008.05.014,heptane,CCCCCCC,1575.64,0.5
139179,j.jct.2008.05.014,heptane,CCCCCCC,1612.63,0.5
139180,j.jct.2008.05.014,heptane,CCCCCCC,1199.18,0.5
139181,j.jct.2008.05.014,heptane,CCCCCCC,1289.35,0.5
139182,j.jct.2008.05.014,heptane,CCCCCCC,1367.92,0.5
139183,j.jct.2008.05.014,heptane,CCCCCCC,1438.41,0.5
139184,j.jct.2008.05.014,heptane,CCCCCCC,1502.72,0.5
139185,j.jct.2008.05.014,heptane,CCCCCCC,1561.51,0.5
139186,j.jct.2008.05.014,heptane,CCCCCCC,1599.11,0.5
139187,j.jct.2008.05.014,heptane,CCCCCCC,1180.69,0.5
139188,j.jct.2008.05.014,heptane,CCCCCCC,1272.52,0.5
139189,j.jct.2008.05.014,heptane,CCCCCCC,1352.49,0.5
139190,j.jct.2008.05.014,heptane,CCCCCCC,1423.83,0.5
139191,j.jct.2008.05.014,heptane,CCCCCCC,1488.71,0.5
139192,j.jct.2008.05.014,heptane,CCCCCCC,1548.07,0.5
139193,j.jct.2008.05.014,heptane,CCCCCCC,1585.66,0.5
139194,j.jct.2008.05.014,heptane,CCCCCCC,1161.79,0.5
139195,j.jct.2008.05.014,heptane,CCCCCCC,1255.32,0.5
139196,j.jct.2008.05.014,heptane,CCCCCCC,1336.49,0.5
139197,j.jct.2008.05.014,heptane,CCCCCCC,1408.63,0.5
139198,j.jct.2008.05.014,heptane,CCCCCCC,1474.4,0.5
139199,j.jct.2008.05.014,heptane,CCCCCCC,1534.29,0.5
139200,j.jct.2008.05.014,heptane,CCCCCCC,1572.33,0.5
139851,j.jct.2008.06.001,1-heptanol,CCCCCCCO,1344.05,0.1
139852,j.jct.2008.06.001,1-heptanol,CCCCCCCO,1326.73,0.1
139853,j.jct.2008.06.001,1-heptanol,CCCCCCCO,1309.93,0.1
139857,j.jct.2008.06.001,1-octanol,CCCCCCCCO,1364.29,0.1
139858,j.jct.2008.06.001,1-octanol,CCCCCCCCO,1347.08,0.1
139859,j.jct.2008.06.001,1-octanol,CCCCCCCCO,1330.2,0.1
139869,j.jct.2008.06.001,dibutyl ether,CCCCOCCCC,1181.82,0.1
139870,j.jct.2008.06.001,dibutyl ether,CCCCOCCCC,1161.19,0.1
139871,j.jct.2008.06.001,dibutyl ether,CCCCOCCCC,1142.07,0.1
141843,j.jct.2008.07.010,2-propanol,CC(C)O,1139.33,0.1
141844,j.jct.2008.07.010,2-propanol,CC(C)O,1122.0,0.1
141845,j.jct.2008.07.010,2-propanol,CC(C)O,1104.5,0.1
141846,j.jct.2008.07.010,2-propanol,CC(C)O,1139.3,0.1
142411,j.jct.2008.08.003,methanol,CO,1101.54,1.10154
142412,j.jct.2008.08.003,methanol,CO,1106.68,1.10668
142413,j.jct.2008.08.003,methanol,CO,1129.63,1.12963
142414,j.jct.2008.08.003,methanol,CO,1156.87,1.15687
142415,j.jct.2008.08.003,methanol,CO,1183.02,1.18302
142416,j.jct.2008.08.003,methanol,CO,1209.29,1.20929
142417,j.jct.2008.08.003,methanol,CO,1233.36,1.23336
142418,j.jct.2008.08.003,methanol,CO,1257.23,1.25723
142419,j.jct.2008.08.003,methanol,CO,1279.19,1.27919
142420,j.jct.2008.08.003,methanol,CO,1301.09,1.30109
142421,j.jct.2008.08.003,methanol,CO,1322.89,1.32289
142422,j.jct.2008.08.003,methanol,CO,1342.3,1.3423
142423,j.jct.2008.08.003,methanol,CO,1361.36,1.36136
142424,j.jct.2008.08.003,methanol,CO,1380.97,1.38097
142426,j.jct.2008.08.003,methanol,CO,1057.68,1.05768
142427,j.jct.2008.08.003,methanol,CO,1082.08,1.08208
142428,j.jct.2008.08.003,methanol,CO,1112.22,1.11222
142429,j.jct.2008.08.003,methanol,CO,1140.22,1.14022
142430,j.jct.2008.08.003,methanol,CO,1166.96,1.16696
142431,j.jct.2008.08.003,methanol,CO,1192.16,1.19216
142432,j.jct.2008.08.003,methanol,CO,1217.37,1.21737
142433,j.jct.2008.08.003,methanol,CO,1241.0,1.241
142434,j.jct.2008.08.003,methanol,CO,1263.57,1.26357
142435,j.jct.2008.08.003,methanol,CO,1287.4,1.2874
142436,j.jct.2008.08.003,methanol,CO,1306.62,1.30662
142437,j.jct.2008.08.003,methanol,CO,1326.41,1.32641
142438,j.jct.2008.08.003,methanol,CO,1346.82,1.34682
142439,j.jct.2008.08.003,methanol,CO,1004.54,1.00454
142440,j.jct.2008.08.003,methanol,CO,1009.57,1.00957
142441,j.jct.2008.08.003,methanol,CO,1037.06,1.03706
142442,j.jct.2008.08.003,methanol,CO,1068.09,1.06809
142443,j.jct.2008.08.003,methanol,CO,1097.73,1.09773
142444,j.jct.2008.08.003,methanol,CO,1126.25,1.12625
142445,j.jct.2008.08.003,methanol,CO,1153.31,1.15331
142446,j.jct.2008.08.003,methanol,CO,1179.29,1.17929
142447,j.jct.2008.08.003,methanol,CO,1203.23,1.20323
142448,j.jct.2008.08.003,methanol,CO,1226.3,1.2263
142449,j.jct.2008.08.003,methanol,CO,1249.5,1.2495
142450,j.jct.2008.08.003,methanol,CO,1271.59,1.27159
142451,j.jct.2008.08.003,methanol,CO,1293.23,1.29323
142452,j.jct.2008.08.003,methanol,CO,1312.61,1.31261
142453,j.jct.2008.08.003,methanol,CO,955.98,0.95598
142454,j.jct.2008.08.003,methanol,CO,962.46,0.96246
142455,j.jct.2008.08.003,methanol,CO,991.03,0.99103
142456,j.jct.2008.08.003,methanol,CO,1025.26,1.02526
142457,j.jct.2008.08.003,methanol,CO,1056.11,1.05611
142458,j.jct.2008.08.003,methanol,CO,1086.84,1.08684
142459,j.jct.2008.08.003,methanol,CO,1114.77,1.11477
142460,j.jct.2008.08.003,methanol,CO,1141.6,1.1416
142461,j.jct.2008.08.003,methanol,CO,1166.37,1.16637
142462,j.jct.2008.08.003,methanol,CO,1192.24,1.19224
142463,j.jct.2008.08.003,methanol,CO,1215.98,1.21598
142464,j.jct.2008.08.003,methanol,CO,1237.64,1.23764
142465,j.jct.2008.08.003,methanol,CO,1260.49,1.26049
142466,j.jct.2008.08.003,methanol,CO,1281.74,1.28174
146202,j.jct.2008.09.018,"1,2-ethanediol",OCCO,1654.89,0.5
146227,j.jct.2008.09.018,"1,2-ethanediol",OCCO,1666.65,0.5
146228,j.jct.2008.09.018,"1,2-ethanediol",OCCO,1643.08,0.5
146229,j.jct.2008.09.018,"1,2-ethanediol",OCCO,1631.21,0.5
146230,j.jct.2008.09.018,"1,2-ethanediol",OCCO,1619.31,0.5
146233,j.jct.2008.09.018,1-nonanol,CCCCCCCCCO,1364.41,0.5
146258,j.jct.2008.09.018,1-nonanol,CCCCCCCCCO,1381.62,0.5
146259,j.jct.2008.09.018,1-nonanol,CCCCCCCCCO,1347.42,0.5
146260,j.jct.2008.09.018,1-nonanol,CCCCCCCCCO,1330.45,0.5
146261,j.jct.2008.09.018,1-nonanol,CCCCCCCCCO,1313.64,0.5
154908,j.jct.2008.12.010,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1350.7,0.5
154909,j.jct.2008.12.010,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1329.6,0.5
154910,j.jct.2008.12.010,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1308.4,0.5
154911,j.jct.2008.12.010,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1287.4,0.5
154912,j.jct.2008.12.010,"1,4-dimethylbenzene",Cc1ccc(C)cc1,1266.4,0.5
154919,j.jct.2008.12.010,decane,CCCCCCCCCC,1274.4,0.5
154920,j.jct.2008.12.010,decane,CCCCCCCCCC,1254.8,0.5
154921,j.jct.2008.12.010,decane,CCCCCCCCCC,1234.7,0.5
154922,j.jct.2008.12.010,decane,CCCCCCCCCC,1214.7,0.5
154923,j.jct.2008.12.010,decane,CCCCCCCCCC,1194.9,0.5
156715,j.jct.2009.01.008,toluene,Cc1ccccc1,1305.4,0.5
156716,j.jct.2009.01.008,toluene,Cc1ccccc1,1262.6,0.5
156717,j.jct.2009.01.008,toluene,Cc1ccccc1,1220.3,0.5
156718,j.jct.2009.01.008,toluene,Cc1ccccc1,1178.6,0.5
156725,j.jct.2009.01.008,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1082.8,0.5
156726,j.jct.2009.01.008,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1041.1,0.5
156727,j.jct.2009.01.008,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,1000.0,0.5
156728,j.jct.2009.01.008,"2,2,4-trimethylpentane",CC(C)CC(C)(C)C,958.4,0.5
156733,j.jct.2009.01.008,methyl tert-butyl ether,COC(C)(C)C,1036.4,0.5
156734,j.jct.2009.01.008,methyl tert-butyl ether,COC(C)(C)C,990.8,0.5
156735,j.jct.2009.01.008,methyl tert-butyl ether,COC(C)(C)C,945.3,0.5
157064,j.jct.2009.01.010,2-methoxyethanol,COCCO,1341.7,0.5
157070,j.jct.2009.01.010,"ethanol, 2-ethoxy-",CCOCCO,1302.5,0.5
157076,j.jct.2009.01.010,"3,6-dioxa-1-octanol",CCOCCOCCO,1378.0,0.5
157082,j.jct.2009.01.010,2-(2-methoxyethoxy)ethanol,COCCOCCO,1422.6,0.5
157085,j.jct.2009.01.010,water,O,1496.6,0.5
157456,j.jct.2009.02.002,2-methyl-1-propanol,CC(C)CO,1189.6,0.1
157457,j.jct.2009.02.002,2-methyl-1-propanol,CC(C)CO,1172.9,0.1
157458,j.jct.2009.02.002,2-methyl-1-propanol,CC(C)CO,1156.2,0.1
162820,j.jct.2009.06.001,cyclohexane,C1CCCCC1,1255.3,0.8
162822,j.jct.2009.06.001,heptane,CCCCCCC,1131.42,0.8
163055,j.jct.2009.06.006,"1,2-butanediol",CCC(O)CO,1422.61,0.02
163058,j.jct.2009.06.006,"1,3-butanediol",CC(O)CCO,1496.03,0.02
163061,j.jct.2009.06.006,"1,4-butanediol",OCCCCO,1577.76,0.02
163064,j.jct.2009.06.006,"2,3-butanediol",CC(O)C(C)O,1456.6,0.02
172982,j.jct.2009.08.016,ethanol,CCO,1144.7,0.2
172983,j.jct.2009.08.016,ethanol,CCO,1094.1,0.2
172988,j.jct.2009.08.016,1-butanol,CCCCO,1239.7,0.2
172989,j.jct.2009.08.016,1-butanol,CCCCO,1189.8,0.2
172994,j.jct.2009.08.016,1-pentanol,CCCCCO,1275.4,0.2
172995,j.jct.2009.08.016,1-pentanol,CCCCCO,1225.4,0.2
173000,j.jct.2009.08.016,1-propanol,CCCO,1208.9,0.2
173001,j.jct.2009.08.016,1-propanol,CCCO,1157.1,0.2
180047,j.jct.2009.12.008,toluene,Cc1ccccc1,1299.8,0.12998
180048,j.jct.2009.12.008,toluene,Cc1ccccc1,1279.5,0.12795
180049,j.jct.2009.12.008,toluene,Cc1ccccc1,1260.7,0.12607
190087,j.jct.2010.05.016,methanol,CO,1104.6,3.3138
190089,j.jct.2010.05.016,ethanol,CCO,1141.8,3.4254
190091,j.jct.2010.05.016,1-propanol,CCCO,1205.8,3.6174
190093,j.jct.2010.05.016,1-butanol,CCCCO,1241.3,3.7239
190095,j.jct.2010.05.016,1-pentanol,CCCCCO,1281.2,3.8436
190097,j.jct.2010.05.016,1-hexanol,CCCCCCO,1312.4,3.9372
194421,j.jct.2010.07.014,methanol,CO,1118.83,0.5
194422,j.jct.2010.07.014,methanol,CO,1085.99,0.5
194423,j.jct.2010.07.014,methanol,CO,1053.55,0.5
194424,j.jct.2010.07.014,methanol,CO,1021.53,0.5
194430,j.jct.2010.07.014,ethanol,CCO,1127.2,0.5
194431,j.jct.2010.07.014,ethanol,CCO,1093.64,0.5
194432,j.jct.2010.07.014,ethanol,CCO,1060.44,0.5
203945,j.jct.2010.11.007,1-propanol,CCCO,1257.9,0.2
203946,j.jct.2010.11.007,1-propanol,CCCO,1206.3,0.2
203947,j.jct.2010.11.007,1-propanol,CCCO,1156.8,0.2
203948,j.jct.2010.11.007,1-propanol,CCCO,1106.8,0.2
208663,j.jct.2010.12.016,benzene,c1ccccc1,1298.0,1.0
208664,j.jct.2010.12.016,benzene,c1ccccc1,1259.0,1.0
208667,j.jct.2010.12.016,toluene,Cc1ccccc1,1303.0,1.0
208668,j.jct.2010.12.016,toluene,Cc1ccccc1,1262.0,1.0
208671,j.jct.2010.12.016,cyclohexane,C1CCCCC1,1255.0,1.0
208672,j.jct.2010.12.016,cyclohexane,C1CCCCC1,1212.0,1.0
211856,j.jct.2011.01.005,1-propanol,CCCO,1204.9,0.1
211864,j.jct.2011.01.005,1-butanol,CCCCO,1239.0,0.1
213292,j.jct.2011.01.014,water,O,1542.13,0.5
213293,j.jct.2011.01.014,water,O,1539.6,0.5
213294,j.jct.2011.01.014,water,O,1536.62,0.5
213295,j.jct.2011.01.014,water,O,1533.2,0.5
213296,j.jct.2011.01.014,water,O,1529.34,0.5
213297,j.jct.2011.01.014,water,O,1525.04,0.5
213298,j.jct.2011.01.014,water,O,1520.3,0.5
213299,j.jct.2011.01.014,water,O,1515.11,0.5
213300,j.jct.2011.01.014,water,O,1509.48,0.5
213301,j.jct.2011.01.014,water,O,1503.41,0.5
213302,j.jct.2011.01.014,water,O,1496.89,0.5
213303,j.jct.2011.01.014,water,O,1489.93,0.5
213304,j.jct.2011.01.014,water,O,1482.53,0.5
213305,j.jct.2011.01.014,water,O,1474.69,0.5
213306,j.jct.2011.01.014,water,O,1466.4,0.5
213322,j.jct.2011.01.014,methanol,CO,1021.99,0.5
213323,j.jct.2011.01.014,methanol,CO,1029.9,0.5
213324,j.jct.2011.01.014,methanol,CO,1037.93,0.5
213325,j.jct.2011.01.014,methanol,CO,1045.91,0.5
213326,j.jct.2011.01.014,methanol,CO,1053.97,0.5
213327,j.jct.2011.01.014,methanol,CO,1062.07,0.5
213328,j.jct.2011.01.014,methanol,CO,1070.15,0.5
213329,j.jct.2011.01.014,methanol,CO,1078.3,0.5
213330,j.jct.2011.01.014,methanol,CO,1086.46,0.5
213331,j.jct.2011.01.014,methanol,CO,1094.69,0.5
213332,j.jct.2011.01.014,methanol,CO,1102.98,0.5
213333,j.jct.2011.01.014,methanol,CO,1111.28,0.5
213334,j.jct.2011.01.014,methanol,CO,1119.49,0.5
213335,j.jct.2011.01.014,methanol,CO,1127.69,0.5
213336,j.jct.2011.01.014,methanol,CO,1136.34,0.5
213352,j.jct.2011.01.014,ethanol,CCO,1059.58,0.5
213353,j.jct.2011.01.014,ethanol,CCO,1067.9,0.5
213354,j.jct.2011.01.014,ethanol,CCO,1076.22,0.5
213355,j.jct.2011.01.014,ethanol,CCO,1084.53,0.5
213356,j.jct.2011.01.014,ethanol,CCO,1092.85,0.5
213357,j.jct.2011.01.014,ethanol,CCO,1101.24,0.5
213358,j.jct.2011.01.014,ethanol,CCO,1109.66,0.5
213359,j.jct.2011.01.014,ethanol,CCO,1118.06,0.5
213360,j.jct.2011.01.014,ethanol,CCO,1126.5,0.5
213361,j.jct.2011.01.014,ethanol,CCO,1134.98,0.5
213362,j.jct.2011.01.014,ethanol,CCO,1143.5,0.5
213363,j.jct.2011.01.014,ethanol,CCO,1152.03,0.5
213364,j.jct.2011.01.014,ethanol,CCO,1160.63,0.5
213365,j.jct.2011.01.014,ethanol,CCO,1169.17,0.5
213366,j.jct.2011.01.014,ethanol,CCO,1177.84,0.5
239414,j.jct.2011.08.028,methanol,CO,1103.0,1.0
239417,j.jct.2011.08.028,ethanol,CCO,1144.0,1.0
239420,j.jct.2011.08.028,1-propanol,CCCO,1207.0,1.0
239423,j.jct.2011.08.028,2-propanol,CC(C)O,1139.0,1.0
239648,j.jct.2011.09.001,decane,CCCCCCCCCC,1254.6,0.1
239649,j.jct.2011.09.001,decane,CCCCCCCCCC,1215.1,0.1
239650,j.jct.2011.09.001,decane,CCCCCCCCCC,1176.1,0.1
